Draft,Pick,Player Name,IsSuccessful,Height,Weight,MP,FG,FGA,3P,3Pa,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,All Star,Starter3
1971,8,Darnell Hillman,0,206,98,0,135,278,0,0,83,135,0,327,0,0,0,0,0,353,0,0
1971,9,Stan Love,0,206,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,10,Clarence Glover,0,203,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,11,Curtis Rowe,1,201,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1971,13,Jim Cleamons,0,190,84,2724,505,931,0,0,325,427,0,522,0,0,0,0,0,1335,0,1
1971,14,John Roche,0,190,77,0,666,1469,0,0,578,704,0,210,0,0,0,0,0,1910,0,0
1971,15,Kenny McIntosh,0,201,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,16,Dean Meminger,0,183,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,17,Collis Jones,0,201,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,18,Steve Patterson,0,206,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,19,Fred Hilton,0,190,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,20,Willie Sojourner,0,203,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,21,John Mengelt,0,188,88,0,712,1462,0,0,496,619,0,370,0,0,0,0,0,1920,0,0
1971,22,Ted McClain,0,185,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1971,23,Jim McDaniels,0,211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1971,24,Mike Newlin,1,193,91,0,633,1398,0,0,583,699,0,594,0,0,0,0,0,1849,0,1
1971,25,Charlie Yelverton,0,188,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,27,Richard Fisher,0,196,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,29,Isaiah Wilson,0,188,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,30,Spencer Haywood,1,203,102,0,288,508,0,0,195,254,0,530,0,0,0,0,0,771,1,1
1972,1,LaRue Martin,0,211,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,2,Bob McAdoo,1,206,95,0,243,471,0,0,118,167,0,312,0,0,0,0,0,604,1,1
1972,3,Dwight Davis,0,203,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,4,Corky Calhoun,0,201,95,0,390,823,0,0,286,377,0,682,0,0,0,0,0,1066,0,0
1972,5,Freddie Boyd,0,188,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,6,Russ Lee,0,196,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,7,Bud Stallworth,0,196,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,8,Tom Riker,0,208,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,9,Bob Nash,0,203,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,10,Paul Westphal,1,193,88,0,410,824,0,0,265,355,0,226,0,0,0,0,0,1085,1,1
1972,11,Ralph Simpson,1,196,91,0,264,588,0,0,139,169,0,239,0,0,0,0,0,667,1,1
1972,12,Julius Erving,1,201,95,1998,524,1077,0,0,322,436,0,1049,0,0,0,0,0,1370,1,1
1972,13,Travis Grant,0,201,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,14,Bob Davis,0,201,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,15,Harold Fox,0,188,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,16,Jim Price,0,190,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1972,17,Chris Ford,0,196,86,0,574,1195,0,0,285,446,0,548,0,0,0,0,0,1433,0,0
1972,18,Joby Wright,0,203,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,19,Sam Sibert,0,201,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,20,John Gianelli,0,208,100,0,629,1196,0,0,401,556,0,1329,0,0,0,0,0,1659,0,0
1972,21,Steve Bracey,0,185,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,22,Paul Stovall,0,193,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,23,Brian Taylor,1,188,84,0,507,995,0,0,225,295,0,305,0,0,0,0,0,1239,1,1
1972,24,Steve Hawes,0,206,100,0,587,1089,0,0,342,510,0,961,0,0,0,0,0,1516,0,0
1972,25,Tom Patterson,0,198,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,26,Dave Twardzik,0,185,79,0,556,1098,0,0,548,686,0,447,0,0,0,0,0,1660,1,0
1972,27,Dennis Wuycik,0,198,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,28,Mike Ratliff,0,208,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,29,Chuck Terry,0,198,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,30,Ollie Johnson,0,198,91,0,429,858,0,0,205,277,0,839,0,0,0,0,0,1063,0,0
1973,1,Doug Collins,1,198,82,0,894,1878,0,0,452,549,0,425,0,0,0,0,0,2240,1,1
1973,2,Jim Brewer,0,206,95,0,408,990,0,0,193,319,0,907,0,0,0,0,0,1009,0,0
1973,3,Ernie DiGregorio,0,183,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,4,Mike Green,1,208,91,0,968,1670,0,0,404,559,0,1575,0,0,0,0,0,2340,1,0
1973,5,Kermit Washington,1,203,104,899,577,1151,0,0,313,459,0,1478,0,0,0,0,0,1467,1,0
1973,6,Ed Ratleff,0,198,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,7,Ron Behagen,0,206,84,0,282,596,0,0,132,187,0,399,0,0,0,0,0,696,0,0
1973,8,Mike Bantom,0,206,91,972,658,1381,0,0,368,528,0,1151,0,0,0,0,0,1684,0,1
1973,9,Dwight Jones,0,208,95,1884,391,793,0,0,169,245,0,739,0,0,0,0,0,951,0,0
1973,10,John Brown,0,201,100,0,522,992,0,0,377,494,0,720,0,0,0,0,0,1421,0,0
1973,11,Kevin Joyce,0,190,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,12,Kevin Kunnert,0,213,104,0,484,932,0,0,177,267,0,914,0,0,0,0,0,1145,0,0
1973,13,Nick Weatherspoon,0,201,88,880,598,1351,0,0,285,393,0,806,0,0,0,0,0,1481,0,0
1973,14,Mel Davis,0,198,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,15,Barry Parkhill,0,193,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,16,Swen Nater,0,211,109,0,122,240,0,0,43,69,0,234,0,0,0,0,0,287,1,0
1973,17,Steve Downing,0,203,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,19,Louie Nelson,0,190,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,20,Mike D'Antoni,0,190,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,21,Allan Bristow,0,201,95,0,692,1455,0,0,420,596,0,987,0,0,0,0,0,1804,0,0
1973,22,George McGinnis,1,203,107,0,283,615,0,0,153,249,0,352,0,0,0,0,0,719,1,1
1973,23,Billy Schaeffer,0,196,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,24,Kevin Stacom,0,190,84,1140,587,1141,0,0,209,259,0,353,0,0,0,0,0,1383,0,0
1973,25,Larry McNeill,0,206,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,27,Tom Ingelsby,0,190,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,28,Patrick McFarland,0,196,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,29,Derrek Dickey,0,201,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,1,Bill Walton,1,211,95,0,747,1147,0,0,273,425,0,1370,0,0,0,0,0,1767,1,1
1974,2,Marvin Barnes,1,203,95,1158,770,1494,0,0,299,446,0,1592,0,0,0,0,0,1839,1,0
1974,3,Tom Burleson,0,218,102,0,641,1243,0,0,316,460,0,1066,0,0,0,0,0,1598,0,0
1974,4,John Shumate,0,206,107,1029,538,882,0,0,258,375,0,684,0,0,0,0,0,1334,0,0
1974,5,Bobby Jones,1,206,95,0,522,859,0,0,220,343,0,817,0,0,0,0,0,1264,1,1
1974,6,Scott Wedman,1,201,98,0,516,1046,0,0,219,311,0,684,0,0,0,0,0,1251,1,1
1974,7,Tom Henderson,0,190,86,2013,421,889,0,0,240,296,0,196,0,0,0,0,0,1082,0,1
1974,8,Campy Russell,1,203,98,0,431,946,0,0,220,292,0,531,0,0,0,0,0,1082,1,1
1974,9,Tom McMillen,0,211,98,0,699,1259,0,0,409,512,0,859,0,0,0,0,0,1807,0,0
1974,10,Mike Sojourner,0,206,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,11,Jamaal Wilkes,1,198,86,0,580,1129,0,0,189,252,0,663,0,0,0,0,0,1349,1,1
1974,12,Brian Winters,1,193,84,2542,439,879,0,0,201,252,0,331,0,0,0,0,0,1079,1,1
1974,13,Len Elmore,0,206,100,0,408,836,0,0,201,278,0,1053,0,0,0,0,0,1017,0,0
1974,14,Maurice Lucas,1,206,98,0,397,803,0,0,145,191,0,643,0,0,0,0,0,939,1,1
1974,15,Al Eberhard,0,198,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,16,Cliff Pondexter,0,206,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,17,Glenn McDonald,0,198,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,18,Gary Brokaw,0,193,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,19,Don Smith,0,183,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,20,Jan van Breda Kolff,0,201,88,2786,260,620,0,0,220,278,0,563,0,0,0,0,0,740,0,0
1974,21,Billy Knight,1,198,88,0,750,1436,0,0,231,309,0,938,0,0,0,0,0,1731,1,1
1974,22,Truck Robinson,1,201,102,0,916,1757,0,0,417,647,0,1501,0,0,0,0,0,2249,1,1
1974,23,Gus Bailey,0,196,84,0,337,660,0,0,263,442,0,442,0,0,0,0,0,937,0,0
1974,24,Len Kosmalski,0,213,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,25,John Drew,1,198,93,0,547,1057,0,0,193,279,0,560,0,0,0,0,0,1287,1,1
1974,26,Leonard Gray,0,203,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,27,Leon Benbow,0,193,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,28,Aaron James,0,203,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,29,Phil Smith,1,193,84,0,616,1240,0,0,291,425,0,432,0,0,0,0,0,1523,1,1
1974,30,Dennis DuVal,0,190,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1,David Thompson,1,193,88,0,939,1698,0,0,431,565,0,694,0,0,0,0,0,2309,1,1
1975,2,Dave Meyers,0,203,98,0,426,879,0,0,194,266,0,497,0,0,0,0,0,1046,0,0
1975,3,Marvin Webster,0,216,102,0,783,1495,0,0,424,644,0,2267,0,0,0,0,0,1990,0,0
1975,4,Alvan Adams,1,206,95,0,710,1317,0,0,287,409,0,938,0,0,0,0,0,1707,1,0
1975,5,Darryl Dawkins,0,211,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,6,Lionel Hollins,1,190,84,1751,388,810,0,0,175,252,0,186,0,0,0,0,0,951,1,1
1975,7,Rich Kelley,0,213,107,0,526,1059,0,0,360,457,0,944,0,0,0,0,0,1412,0,0
1975,8,Junior Bridgeman,0,196,95,1912,530,1026,0,0,288,374,0,657,0,0,0,0,0,1348,0,0
1975,9,Gene Short,0,198,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,10,Bill Robinzine,0,201,104,0,428,870,0,0,221,290,0,744,0,0,0,0,0,1077,0,0
1975,11,Joe Meriweather,0,208,98,0,648,1109,0,0,240,366,0,1005,0,0,0,0,0,1536,0,0
1975,12,Frank Oleynick,0,188,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,13,Bob Bigelow,0,201,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,14,Joe Bryant,0,206,84,0,456,935,0,0,206,288,0,612,0,0,0,0,0,1118,0,0
1975,15,John Lambert,0,208,102,0,346,667,0,0,127,187,0,621,0,0,0,0,0,819,0,0
1975,16,Ricky Sobers,1,190,90,0,349,734,0,0,157,194,0,203,0,0,0,0,0,855,0,1
1975,17,Tom Boswell,0,206,100,864,586,1163,0,0,227,330,0,922,0,0,0,0,0,1399,0,0
1975,18,Kevin Grevey,0,196,95,2785,771,1490,0,0,259,333,0,547,0,0,0,0,0,1801,0,0
1975,19,Bill Willoughby,0,203,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,20,Gus Williams,1,188,79,0,552,1178,0,0,210,297,0,342,0,0,0,0,0,1314,1,1
1975,21,Bruce Seals,0,203,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,22,Clyde Mayes,0,203,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,23,World B. Free,1,188,84,0,735,1514,0,0,536,733,0,554,0,0,0,0,0,2006,1,1
1975,24,Cornelius Cash,0,203,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,25,Bob Gross,0,198,91,0,280,566,0,0,171,207,0,429,0,0,0,0,0,731,0,0
1975,26,Ticky Burden,0,188,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,28,Dan Roundfield,1,203,93,0,542,1000,0,0,234,371,0,1031,0,0,0,0,0,1318,1,1
1975,30,Steve Green,0,201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,1,John Lucas,0,190,79,0,862,1643,0,0,291,374,0,374,0,0,0,0,0,2015,0,1
1976,2,Scott May,0,201,98,0,666,1297,0,0,261,337,0,594,166,0,0,0,257,1593,0,0
1976,3,Richard Washington,0,211,100,0,521,972,0,0,193,275,0,582,0,0,0,0,0,1235,0,0
1976,4,Leon Douglas,0,208,104,2587,780,1551,0,0,349,592,0,1279,0,0,0,0,0,1909,0,0
1976,5,Wally Walker,0,201,86,3231,779,1503,0,0,291,370,0,665,0,0,0,0,0,1849,0,0
1976,6,Adrian Dantley,1,196,94,2942,804,1430,0,0,615,769,0,843,136,0,0,0,0,2223,1,1
1976,7,Quinn Buckner,0,190,86,0,521,1205,0,0,153,276,0,454,0,0,0,0,0,1195,0,0
1976,8,Robert Parish,1,213,104,3565,1034,1832,0,0,266,406,0,1820,150,0,0,0,0,2334,1,1
1976,9,Armond Hill,0,193,86,0,413,877,0,0,230,291,0,325,0,0,0,0,0,1056,0,0
1976,10,Ron Lee,0,193,88,4009,838,2006,0,0,409,554,0,580,0,0,0,0,0,2085,0,0
1976,11,Bob Wilkerson,0,198,88,0,254,554,0,0,74,121,0,371,0,0,0,0,0,582,0,1
1976,12,Terry Furlow,0,193,86,0,721,1478,0,0,335,411,0,632,0,0,0,0,0,1777,0,0
1976,13,Mitch Kupchak,0,206,104,0,651,1110,0,0,309,465,0,1006,0,0,0,0,0,1611,0,0
1976,14,Larry Wright,0,185,73,0,878,1063,0,0,286,371,0,178,0,0,0,0,0,2042,0,0
1976,15,Chuckie Williams,0,190,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,16,Norm Cook,0,203,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,17,Sonny Parker,0,198,91,1681,407,795,0,0,143,190,0,384,0,0,0,0,0,957,0,0
1976,18,Willie Smith,0,188,77,0,549,1169,0,0,289,366,0,323,0,0,0,0,151,1387,0,0
1976,19,Bayard Forrest,0,208,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,20,Major Jones,0,206,102,0,1012,1931,0,0,300,526,0,2052,0,0,0,0,0,2324,0,0
1976,21,Earl Tatum,0,196,84,1003,543,1137,0,0,148,212,0,563,0,0,0,0,0,1234,0,0
1976,22,Johnny Davis,1,188,77,2009,607,1337,0,0,348,456,0,284,0,0,0,0,0,1562,0,1
1976,23,Alex English,1,201,86,4113,855,1590,0,0,262,393,0,1064,110,0,0,0,0,1972,1,1
1976,24,Scott Lloyd,0,208,104,2168,445,891,0,0,199,279,0,558,0,0,0,0,0,1089,0,0
1976,25,Lonnie Shelton,0,203,109,0,537,995,0,0,220,318,0,674,0,0,0,0,0,1294,1,0
1976,26,Jacky Dorsey,0,201,104,0,519,1057,0,0,196,271,0,550,0,0,0,0,0,1234,0,0
1976,27,Phil Hicks,0,201,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,28,Bob Carrington,0,198,88,0,778,1505,0,0,293,436,0,517,0,0,0,0,0,1849,0,0
1976,29,Dennis Johnson,1,193,84,930,181,378,0,0,63,112,0,156,0,0,0,0,0,425,1,1
1976,30,Al Fleming,0,201,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,1,Kent Benson,0,208,107,0,722,1346,0,0,296,414,0,1031,0,0,0,0,0,1740,0,0
1977,2,Otis Birdsong,1,190,86,4062,1176,2148,0,0,480,675,0,567,0,0,0,0,0,2832,1,1
1977,3,Marques Johnson,1,201,99,2169,688,1211,0,0,283,409,0,897,0,0,0,0,0,1659,1,1
1977,4,Greg Ballard,0,201,98,3617,675,1324,0,0,479,616,0,1114,0,0,0,0,0,1829,0,1
1977,5,Walter Davis,1,198,88,0,754,1420,0,0,355,459,0,670,409,0,0,0,0,1863,1,1
1977,6,Kenny Carr,0,201,100,0,710,1375,0,0,352,517,0,789,0,0,0,0,0,1772,0,0
1977,7,Bernard King,1,201,93,0,811,1374,0,0,340,473,0,1004,161,0,0,0,0,1962,1,1
1977,8,Jack Sikma,1,211,104,0,941,1830,0,0,390,510,0,1405,0,0,0,0,0,2272,1,1
1977,9,Tom LaGarde,0,208,100,0,367,630,0,0,273,358,0,545,0,0,0,0,0,1007,0,0
1977,10,Ray Williams,0,190,85,0,382,809,0,0,219,287,0,344,0,0,0,0,0,983,0,1
1977,11,Ernie Grunfeld,0,198,95,0,867,1712,0,0,515,653,0,664,0,0,0,0,0,2249,0,0
1977,12,Cedric Maxwell,0,203,93,0,670,1143,0,0,484,643,0,1117,0,0,0,0,0,1824,0,1
1977,13,Tate Armstrong,0,190,79,0,529,1020,0,0,246,306,0,182,217,0,0,0,0,1304,0,0
1977,14,Tree Rollins,0,216,107,0,643,1192,0,0,177,292,0,1311,93,0,0,0,0,1463,0,0
1977,15,Brad Davis,1,190,82,0,386,721,0,0,254,318,0,262,0,0,0,0,0,1026,0,1
1977,16,Rickey Green,1,183,77,0,490,1006,0,0,204,263,0,200,252,61,7,66,147,1184,1,1
1977,17,Bo Ellis,0,206,89,2246,674,1383,0,0,315,434,0,1085,0,0,0,0,0,1663,0,0
1977,18,Wesley Cox,0,198,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,19,Rich Laurel,0,198,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,20,Glenn Mosley,0,203,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,21,Anthony Roberts,0,196,84,0,1006,2007,0,0,329,434,0,800,0,0,0,0,0,2341,0,0
1977,22,Norm Nixon,1,188,77,1106,753,1512,0,0,299,402,0,411,0,0,0,0,0,1805,1,1
1977,23,Mike Glenn,0,188,79,1705,855,1497,0,0,168,192,0,264,0,0,0,0,0,1878,0,0
1977,24,Larry Johnson,0,190,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,25,Wilson Washington,0,206,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,26,Glen Gondrezick,0,198,99,0,533,1124,0,0,245,337,0,831,0,0,0,0,0,1311,0,0
1977,28,Kim Anderson,0,201,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,29,Alonzo Bradley,0,198,86,0,704,1253,0,0,290,369,0,553,0,0,0,0,0,1698,0,0
1977,30,Steve Sheppard,0,198,98,0,491,927,0,0,237,329,0,582,99,0,0,0,0,1219,0,0
1978,1,Mychal Thompson,0,208,103,0,823,1452,0,0,346,500,0,956,0,0,0,0,0,1992,0,1
1978,2,Phil Ford,0,188,79,0,865,1640,0,0,560,693,0,261,0,0,0,0,0,2290,0,1
1978,3,Rick Robey,0,211,104,2711,533,917,0,0,329,455,0,838,0,0,0,0,0,1395,0,0
1978,4,Micheal Ray Richardson,1,196,86,0,772,1577,0,0,283,426,0,670,0,0,0,0,0,1827,1,1
1978,5,Purvis Short,0,201,95,0,1087,2036,0,0,260,360,0,969,0,0,0,0,0,2434,0,1
1978,6,Larry Bird,1,206,100,1033,1154,2165,0,0,542,659,0,1247,434,0,0,0,0,2850,1,1
1978,7,Ron Brewer,0,193,82,2221,587,1038,0,0,266,353,0,302,0,0,0,0,0,1440,0,0
1978,8,Freeman Williams,0,193,86,996,1369,2926,0,0,511,648,0,458,0,0,0,0,0,3249,0,0
1978,9,Reggie Theus,1,201,86,2300,427,910,0,0,323,399,0,389,401,0,0,0,0,1177,1,1
1978,10,Butch Lee,0,183,84,3154,666,1403,0,0,403,475,0,375,0,0,0,0,0,1735,0,0
1978,11,James Hardy,0,203,100,2597,432,818,0,0,211,299,0,772,0,0,0,0,0,1075,0,0
1978,12,George Johnson,0,201,95,0,744,1487,0,0,275,371,0,1250,0,0,0,0,0,1763,0,0
1978,13,Winford Boynes,0,198,84,3187,698,1317,0,0,306,371,0,526,0,0,0,0,0,1702,0,0
1978,14,Roger Phegley,0,198,93,0,755,1405,0,0,554,648,0,564,0,0,0,0,0,2064,0,0
1978,15,Mike Mitchell,1,201,98,0,926,1830,0,0,271,398,0,996,0,0,0,0,0,2123,1,1
1978,16,Jack Givens,0,196,93,3726,843,1638,0,0,352,441,0,793,0,0,0,0,0,2038,0,0
1978,18,Dave Corzine,0,211,113,0,789,1605,0,0,318,429,0,1151,0,0,0,0,0,1896,0,0
1978,19,Marty Byrnes,0,201,98,0,444,895,0,0,271,410,0,648,0,0,0,0,0,1159,0,0
1978,20,Frankie Sanders,0,198,91,0,940,1198,0,0,261,232,0,552,0,0,0,0,0,2141,0,0
1978,21,Mike Evans,0,185,77,0,890,1810,0,0,335,428,0,393,0,0,0,0,0,2115,0,0
1978,22,Raymond Townsend,0,190,79,1331,358,718,0,0,94,120,0,187,0,0,0,0,0,810,0,0
1978,23,Terry Tyler,1,201,98,3246,702,1238,0,0,245,362,0,1151,0,0,0,0,0,1649,0,1
1978,24,Keith Herron,0,198,88,1027,918,1911,0,0,334,435,0,556,0,0,0,0,0,2170,0,0
1978,25,Rick Wilson,0,196,91,3121,613,1157,0,0,202,260,0,534,0,0,0,0,0,1428,0,0
