Draft,Pick,Player Name,IsSuccessful,Height,Weight,MP,FG,FGA,3P,3Pa,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,All Star,Starter3
1991,18,Kevin Brooks,0,198,91,4333,883,1693,147,359,381,492,0,719,173,72,44,270,217,2294,0,0
1991,19,LaBradford Smith,0,190,91,4172,592,1231,131,386,491,567,0,390,713,174,14,500,361,1806,0,0
1991,20,John Turner,0,203,111,682,494,986,27,78,263,448,0,812,165,47,143,180,162,1278,0,0
1991,21,Eric Murdock,0,185,86,3648,687,1575,169,477,478,610,0,504,504,376,32,330,344,2021,0,0
1991,22,LeRon Ellis,0,206,102,3003,470,946,6,21,233,379,0,635,145,146,157,153,354,1179,0,0
1991,23,Stanley Roberts,0,213,129,859,200,347,0,1,51,111,0,315,40,20,60,56,122,451,0,0
1991,24,Rick Fox,1,201,104,3180,633,1221,153,394,284,375,0,594,323,197,44,339,405,1703,0,1
1991,26,Mark Randall,0,203,107,3096,643,1037,1,6,340,522,0,723,217,108,22,236,307,1627,0,0
1991,27,Pete Chilcutt,0,208,104,3177,483,904,20,58,164,231,0,766,188,115,83,226,155,1150,0,0
1991,28,Kevin Lynch,0,196,88,3194,519,1106,117,298,200,255,0,374,301,127,29,215,285,1355,0,0
1991,30,Rodney Monroe,0,190,84,3989,885,1936,322,739,459,549,0,492,299,107,20,258,206,2551,0,0
1992,1,Shaquille O'Neal,1,216,147,2741,786,1289,0,0,369,642,0,1217,152,108,412,295,287,1941,1,1
1992,2,Alonzo Mourning,1,208,109,3632,612,1082,6,23,771,1023,0,1032,138,59,453,297,403,2001,1,1
1992,3,Christian Laettner,1,211,107,4048,834,1452,79,163,713,885,0,1149,273,243,145,396,425,2460,1,1
1992,4,Jim Jackson,0,198,100,3165,686,1365,82,218,331,422,0,552,372,147,46,304,219,1785,0,1
1992,5,LaPhonso Ellis,0,203,109,3220,587,1017,15,33,316,468,0,1075,141,91,200,92,317,1505,0,1
1992,6,Tom Gugliotta,1,208,109,3287,563,1184,183,448,227,340,0,820,231,173,62,239,247,1536,1,1
1992,7,Walt Williams,0,203,99,3189,583,1251,154,429,384,504,0,478,410,175,81,377,340,1704,0,1
1992,8,Todd Day,0,198,85,3581,835,1744,226,588,499,668,0,673,319,271,102,317,328,2395,0,0
1992,9,Clarence Weatherspoon,0,198,109,4157,798,1386,32,72,502,741,0,1320,171,155,227,288,299,2130,0,1
1992,10,Adam Keefe,0,206,104,4002,830,1384,7,15,652,886,0,1119,210,141,55,309,266,2319,0,0
1992,11,Robert Horry,0,206,100,3756,572,1249,129,348,319,430,0,929,188,168,286,289,368,1592,0,1
1992,12,Harold Miner,0,196,95,3069,691,1526,176,479,490,602,0,471,155,98,19,168,173,2048,0,0
1992,13,Bryant Stith,0,196,94,4391,856,1774,114,323,690,875,0,859,216,177,46,280,308,2516,0,0
1992,14,Malik Sealy,0,203,86,4841,900,1823,41,166,560,768,0,880,229,238,114,291,346,2401,0,0
1992,15,Anthony Peeler,1,193,94,3583,666,1428,116,295,522,670,0,593,497,196,36,360,278,1970,0,1
1992,16,Randy Woods,0,178,84,3196,595,1439,278,789,343,432,0,418,340,220,2,226,244,1811,0,0
1992,17,Doug Christie,1,198,91,2658,483,1021,69,232,357,478,0,443,395,168,86,332,207,1392,0,1
1992,18,Tracy Murray,0,201,102,2949,633,1267,197,479,329,416,0,627,143,122,91,178,277,1792,0,0
1992,19,Don MacLean,0,208,107,4151,943,1776,11,35,711,827,0,992,200,67,36,294,319,2608,0,0
1992,20,Hubert Davis,0,196,83,2919,557,1118,197,453,304,371,0,248,179,108,23,125,129,1615,0,0
1992,21,Jon Barry,0,193,88,3128,481,1142,198,533,195,272,0,336,425,163,27,277,192,1355,0,0
1992,22,Oliver Miller,0,206,127,3243,680,1069,5,30,309,478,0,886,296,154,345,347,413,1674,0,0
1992,23,Lee Mayberry,0,185,78,4515,723,1460,218,514,276,381,0,409,729,291,24,232,242,1940,0,0
1992,24,Latrell Sprewell,1,196,86,2131,343,677,73,183,159,215,0,348,136,98,39,146,117,918,1,1
1992,25,Elmore Spencer,0,213,122,1694,315,522,0,3,112,217,0,410,106,47,173,159,152,742,0,0
1992,26,Dave Johnson,0,201,95,3429,569,1273,116,344,360,551,0,571,192,127,25,203,303,1614,0,0
1992,27,Byron Houston,0,196,113,4113,828,1501,25,89,698,957,0,1190,209,159,223,379,432,2379,0,0
1992,28,Marlon Maxey,0,203,113,2065,365,705,0,0,296,418,0,581,42,48,76,120,213,1026,0,0
1992,29,P.J. Brown,1,211,102,3108,476,975,21,53,255,390,0,1017,176,101,241,221,354,1228,0,1
1992,30,Sean Rooks,0,208,113,2724,550,986,5,9,392,590,0,651,146,63,142,230,297,1497,0,0
1993,1,Chris Webber,1,206,111,2231,510,866,41,134,157,296,0,702,166,103,175,200,201,1218,1,1
1993,2,Shawn Bradley,0,229,107,984,187,361,1,1,128,185,0,262,41,23,177,77,109,503,0,1
1993,3,Anfernee Hardaway,1,201,88,2420,458,1005,142,410,261,364,0,510,392,162,84,234,178,1319,1,1
1993,4,Jamal Mashburn,1,203,109,2962,675,1307,148,394,345,495,0,760,220,153,53,243,306,1843,1,1
1993,5,Isaiah Rider,0,196,98,1914,488,968,136,339,260,323,0,391,158,0,0,0,0,1372,0,1
1993,6,Calbert Cheaney,0,201,95,4129,1018,1820,148,338,429,543,0,710,227,117,45,277,335,2613,0,1
1993,7,Bobby Hurley,0,183,75,4802,513,1252,264,652,441,568,0,306,1076,204,6,534,320,1731,0,0
1993,8,Vin Baker,1,211,105,3289,860,1811,73,333,445,699,0,951,115,112,279,277,333,2238,1,1
1993,9,Rodney Rogers,0,201,107,2821,683,1179,53,152,301,434,0,705,195,146,74,247,249,1720,0,1
1993,10,Lindsey Hunter,0,188,77,3778,868,2120,297,841,360,508,0,378,440,257,31,374,233,2393,0,1
1993,11,Allan Houston,1,198,91,4606,902,1961,346,817,651,767,0,517,460,133,50,407,274,2801,1,1
1993,12,George Lynch,0,203,99,3705,711,1369,11,32,314,482,0,1097,233,241,60,318,386,1747,0,1
1993,13,Terry Dehere,0,188,86,4272,785,1777,315,809,609,741,0,415,319,144,42,339,345,2494,0,0
1993,14,Scott Haskin,0,211,113,2713,524,953,0,0,271,381,0,620,77,39,172,180,325,1319,0,0
1993,15,Doug Edwards,0,201,100,3207,621,1194,30,114,332,458,0,788,232,123,121,257,294,1604,0,0
1993,16,Rex Walters,0,193,86,3003,542,1084,209,491,313,374,0,293,436,131,24,274,269,1606,0,0
1993,17,Greg Graham,0,193,79,3266,507,987,108,246,468,611,0,412,304,151,36,234,263,1590,0,0
1993,18,Luther Wright,0,218,122,1150,188,360,0,0,76,118,0,340,34,44,118,79,147,452,0,0
1993,19,Acie Earl,0,208,109,3204,642,1265,2,6,493,725,0,811,139,111,358,334,281,1779,0,0
1993,20,Scott Burrell,0,201,99,3821,544,1276,168,471,306,478,0,750,293,310,129,281,381,1562,0,0
1993,21,James Robinson,0,188,82,3134,633,1427,225,607,322,462,0,398,187,120,46,277,243,1813,0,0
1993,22,Chris Mills,1,198,98,4003,795,1566,143,381,345,450,0,959,284,140,65,319,331,2078,0,1
1993,23,Ervin Johnson,0,211,111,3694,639,1081,0,0,330,511,0,1287,135,109,294,253,380,1608,0,0
1993,24,Sam Cassell,1,190,84,2344,440,920,108,295,223,304,0,293,289,153,18,190,218,1211,1,1
1993,25,Corie Blount,0,206,109,1452,218,427,0,2,80,143,0,383,116,0,0,0,0,516,0,0
1993,26,Geert Hammink,0,213,119,1636,280,594,0,4,170,248,0,536,88,48,41,160,202,730,0,0
1993,27,Malcolm Mackey,0,206,112,4141,708,1299,0,3,318,512,0,1205,141,60,199,265,393,1734,0,0
1993,28,Lucious Harris,0,196,86,4183,776,1695,211,583,549,755,0,581,297,200,22,256,243,2312,0,0
1993,30,Gheorghe Muresan,1,231,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,1,Glenn Robinson,1,201,102,2176,614,1281,111,288,367,475,0,602,115,113,65,242,170,1706,1,1
1994,2,Jason Kidd,1,193,93,1975,299,639,75,225,205,303,0,349,494,204,17,241,150,878,1,1
1994,3,Grant Hill,1,203,102,3922,745,1400,44,117,390,559,0,771,461,218,133,319,316,1924,1,1
1994,4,Donyell Marshall,0,206,99,2817,597,1226,76,248,376,488,0,695,131,113,242,241,224,1646,0,0
1994,5,Juwan Howard,1,206,109,3071,617,1209,1,11,291,423,0,745,202,80,56,269,305,1526,1,1
1994,6,Sharone Wright,0,211,118,2687,501,943,0,6,306,484,0,903,78,69,286,230,249,1308,0,0
1994,7,Lamond Murray,0,201,107,2689,644,1316,99,294,301,422,0,596,160,110,75,227,206,1688,0,0
1994,8,Brian Grant,0,206,115,3499,656,1104,1,3,406,601,0,1080,136,98,127,270,327,1719,0,1
1994,9,Eric Montross,0,213,122,3501,626,1070,0,0,375,601,0,941,86,63,169,211,408,1627,0,1
1994,10,Eddie Jones,1,198,86,3117,565,1233,141,403,199,324,0,557,144,197,107,137,234,1470,1,1
1994,11,Carlos Rogers,0,211,100,2363,591,980,4,16,321,510,0,829,99,51,224,215,319,1507,0,0
1994,12,Khalid Reeves,0,190,90,3445,646,1349,186,489,447,586,0,424,396,187,13,280,295,1925,0,0
1994,13,Jalen Rose,0,203,95,3510,629,1356,124,369,406,550,0,477,401,119,29,312,241,1788,0,1
1994,14,Yinka Dare,0,213,120,1669,304,559,0,0,186,354,0,592,18,37,140,135,179,794,0,0
1994,15,Eric Piatkowski,0,201,98,3418,676,1436,202,564,380,489,0,669,322,122,64,261,259,1934,0,0
1994,16,Clifford Rozier,0,211,111,2377,503,878,0,3,265,476,0,816,133,78,134,232,217,1271,0,0
1994,17,Aaron McKie,1,196,95,3497,563,1336,178,486,346,438,0,586,301,196,23,176,192,1650,0,1
1994,18,Eric Mobley,0,211,107,2091,371,666,0,0,158,325,0,599,124,40,184,175,243,900,0,0
1994,19,Tony Dumas,0,198,86,4002,844,1770,177,478,594,789,0,576,344,142,49,365,298,2459,0,0
1994,20,B.J. Tyler,0,185,84,2856,526,1209,219,606,281,379,0,257,519,219,18,320,172,1552,0,0
1994,21,Dickey Simpkins,0,206,112,3343,430,885,9,26,357,553,0,790,148,85,97,268,307,1226,0,0
1994,22,Bill Curley,0,206,100,4116,742,1314,0,5,618,792,0,996,158,121,88,308,407,2102,0,0
1994,23,Wesley Person,1,198,88,3775,772,1533,262,594,260,348,0,701,284,112,88,262,185,2066,0,1
1994,24,Monty Williams,0,203,102,2530,497,1020,59,162,318,431,0,598,138,87,50,236,202,1371,0,0
1994,25,Greg Minor,0,198,95,3043,448,884,94,259,209,283,0,533,228,128,33,146,152,1199,0,0
1994,26,Charlie Ward,1,188,86,2687,263,596,74,229,140,220,0,263,396,238,21,212,188,740,0,1
1994,27,Brooks Thompson,0,193,88,3743,564,1279,270,675,277,368,0,414,573,268,10,292,303,1675,0,0
1994,29,Antonio Lang,0,203,93,3020,367,644,0,3,278,422,0,576,90,68,106,198,305,1012,0,0
1994,30,Howard Eisley,0,188,80,4447,529,1191,197,441,373,476,0,413,544,195,16,366,358,1628,0,0
1995,1,Joe Smith,0,208,102,2098,451,819,11,26,377,511,0,683,65,98,190,131,191,1290,0,1
1995,2,Antonio McDyess,1,206,100,1479,317,595,0,1,120,192,0,547,32,57,105,131,181,754,1,1
1995,3,Jerry Stackhouse,1,198,99,1904,353,712,39,110,335,465,0,456,162,92,76,198,129,1080,1,1
1995,4,Rasheed Wallace,1,208,102,1762,377,594,1,4,144,232,0,511,53,41,156,101,176,899,1,1
1995,5,Kevin Garnett,1,211,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1995,6,Bryant Reeves,0,213,125,4165,874,1495,1,8,618,953,0,1152,142,66,194,325,430,2367,0,1
1995,7,Damon Stoudamire,0,178,78,3666,614,1343,272,677,349,434,0,466,663,174,13,378,247,1849,0,1
1995,8,Shawn Respert,0,185,88,3931,866,1791,331,728,468,546,0,413,301,139,13,343,242,2531,0,0
1995,9,Ed O'Bannon,0,203,101,3477,678,1321,91,231,368,498,0,820,208,146,95,258,250,1815,0,0
1995,10,Kurt Thomas,0,206,104,2066,578,1103,15,60,341,500,0,782,108,87,166,194,283,1512,0,1
1995,11,Gary Trent,0,203,113,3145,796,1390,17,69,499,726,0,1050,186,60,105,309,205,2108,0,0
1995,12,Cherokee Parks,0,211,107,3463,629,1142,34,102,351,465,0,874,103,93,231,206,270,1643,0,0
1995,13,Corliss Williamson,0,201,111,2651,657,1127,1,6,413,615,0,647,193,113,94,222,229,1728,0,1
1995,14,Eric Williams,0,203,100,1822,350,772,29,83,272,404,0,352,112,96,23,132,161,1001,0,0
1995,15,Brent Barry,1,198,84,3123,437,911,130,377,300,378,0,396,351,199,67,309,267,1304,0,1
1995,16,Alan Henderson,0,206,107,3596,763,1413,6,26,447,692,0,1091,134,148,213,226,345,1979,0,0
1995,17,Bob Sura,0,196,91,3998,731,1626,214,640,454,696,0,714,435,209,36,405,297,2130,0,0
1995,18,Theo Ratliff,1,208,102,2926,421,769,1,7,299,492,0,655,74,62,425,207,322,1142,1,1
1995,19,Randolph Childress,0,188,85,3971,648,1453,329,832,583,725,0,360,472,180,22,379,282,2208,0,0
1995,20,Jason Caffey,0,203,116,2895,488,959,4,18,259,448,0,751,120,67,67,283,290,1239,0,0
1995,21,Michael Finley,1,201,98,3945,739,1681,213,631,456,593,0,648,371,168,78,318,292,2147,1,1
1995,22,George Zidek,0,213,113,1758,290,558,2,8,160,215,0,437,40,26,44,113,278,742,0,0
1995,23,Travis Best,0,180,83,4504,703,1540,258,656,393,486,0,382,692,217,15,324,311,2057,0,0
1995,24,Loren Meyer,0,208,117,2482,483,868,3,14,311,436,0,679,125,61,134,197,287,1280,0,0
1995,25,David Vaughn,0,206,109,2815,498,1024,14,42,295,394,0,903,87,84,235,257,272,1305,0,0
1995,26,Sherell Ford,0,201,95,3012,790,1638,102,294,330,469,0,807,113,0,0,0,0,2012,0,0
1995,27,Mario Bennett,0,198,107,2727,540,920,20,68,268,506,0,675,139,95,191,241,258,1368,0,0
1995,28,Greg Ostertag,0,218,127,2042,388,705,0,3,192,318,0,770,41,41,258,176,263,968,0,0
1995,29,Cory Alexander,0,185,84,2858,459,1075,142,422,226,326,0,298,401,99,14,279,189,1286,0,0
1995,30,Lou Roe,0,201,100,3738,661,1249,5,18,578,838,0,1070,191,93,121,289,370,1905,0,0
1996,1,Allen Iverson,1,183,75,2179,515,1170,122,389,387,567,0,240,307,213,21,272,166,1539,1,1
1996,2,Marcus Camby,0,211,100,2324,539,1076,1,13,308,466,0,642,131,74,336,187,262,1387,0,1
1996,3,Shareef Abdur-Rahim,1,206,102,972,206,398,8,21,170,249,0,236,29,52,35,87,58,590,1,1
1996,4,Stephon Marbury,1,188,82,1345,235,514,88,238,121,164,0,113,161,63,4,115,82,679,1,1
1996,5,Ray Allen,1,196,93,2884,705,1449,233,520,279,358,0,601,245,159,41,193,145,1922,1,1
1996,6,Antoine Walker,1,203,102,1450,323,719,26,103,134,203,0,450,151,89,33,148,147,806,1,1
1996,7,Lorenzen Wright,0,211,102,2228,405,735,0,2,216,340,0,658,85,66,130,131,168,1026,0,0
1996,8,Kerry Kittles,0,196,81,4410,821,1719,278,706,323,449,0,715,408,277,48,249,184,2243,0,1
1996,9,Samaki Walker,0,206,109,1475,277,486,2,7,158,278,0,367,60,34,121,94,113,714,0,0
1996,10,Erick Dampier,0,211,120,2643,481,819,0,0,269,475,0,859,128,58,249,243,267,1231,0,1
1996,11,Todd Fuller,0,211,116,3148,586,1176,17,55,400,500,0,887,113,29,147,170,197,1589,0,0
1996,12,Vitaly Potapenko,0,208,127,1707,409,674,1,6,290,401,0,375,77,28,56,235,207,1109,0,0
1996,13,Kobe Bryant,1,198,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,14,Peja Stojakovic,1,206,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,15,Steve Nash,1,190,88,3402,528,1229,263,656,370,427,0,348,510,147,7,352,207,1689,1,1
1996,16,Tony Delk,0,185,86,3151,683,1441,283,712,241,340,0,470,210,201,46,193,233,1890,0,0
1996,17,Jermaine O'Neal,1,211,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,18,John Wallace,0,203,102,4187,784,1471,41,105,510,691,0,1065,255,145,209,398,339,2119,0,0
1996,19,Walter McCarty,0,208,104,2116,352,684,75,187,167,244,0,522,181,91,108,183,273,946,0,0
1996,20,Zydrunas Ilgauskas,1,221,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,21,Dontae' Jones,0,203,100,2872,841,1703,87,335,363,564,0,976,174,37,31,74,93,2132,0,0
1996,22,Roy Rogers,0,208,107,2082,276,534,0,0,100,164,0,514,54,41,266,125,176,652,0,0
1996,23,Efthimi Rentzias,0,211,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,24,Derek Fisher,1,185,91,3655,432,1048,126,332,401,536,0,477,472,184,12,273,286,1391,0,1
1996,25,Martin Muursepp,0,206,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,26,Jerome Williams,0,206,93,1955,273,502,3,18,168,265,0,634,96,108,27,155,121,717,0,0
1996,27,Brian Evans,0,203,100,3613,567,1262,186,456,381,476,0,750,332,123,54,223,239,1701,0,0
1996,28,Priest Lauderdale,0,224,147,0,121,177,0,2,19,47,0,132,16,3,35,26,47,261,0,0
1996,29,Travis Knight,0,213,107,2290,320,618,0,5,120,193,0,747,142,72,179,179,307,760,0,0
1996,30,Othella Harrington,0,206,107,3722,650,1158,0,0,539,736,0,983,137,106,201,326,374,1839,0,0
1997,1,Tim Duncan,1,211,113,4492,790,1368,17,53,520,755,0,1570,288,69,481,335,303,2117,1,1
1997,2,Keith Van Horn,0,208,100,3732,891,1706,206,514,554,651,0,1074,142,87,126,282,253,2542,0,1
1997,3,Chauncey Billups,1,190,92,1866,297,719,120,314,306,357,0,306,282,104,8,203,128,1020,1,1
1997,4,Antonio Daniels,0,193,88,3700,650,1261,84,212,405,534,0,321,573,165,30,314,167,1789,0,0
1997,5,Tony Battie,0,211,104,2152,367,673,10,36,185,285,0,724,72,56,162,140,223,929,0,0
1997,6,Ron Mercer,0,201,95,1976,404,837,72,209,133,170,0,314,147,100,18,104,146,1013,0,1
1997,7,Tim Thomas,0,208,104,1005,187,416,47,140,121,152,0,193,66,56,33,91,88,542,0,1
1997,8,Adonal Foyle,0,208,113,3178,712,1301,1,10,351,715,0,1103,134,61,492,329,213,1776,0,0
1997,9,Tracy McGrady,1,203,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1997,10,Danny Fortson,0,201,118,2692,655,1160,0,3,571,769,0,873,119,91,41,258,345,1881,0,0
1997,11,Tariq Abdul-Wahad,0,198,101,2037,430,901,49,152,275,379,0,471,109,83,48,191,231,1184,0,0
1997,12,Austin Croshere,0,206,107,2858,495,1125,147,432,386,458,0,645,123,104,76,230,247,1523,0,0
1997,13,Derek Anderson,0,196,88,2463,408,846,91,250,321,399,0,379,321,186,16,197,243,1228,0,0
1997,14,Maurice Taylor,0,206,118,2793,524,1053,5,16,201,313,0,592,113,61,90,200,289,1254,0,1
1997,15,Kelvin Cato,0,211,116,1931,271,544,0,1,177,303,0,582,49,67,274,128,228,719,0,0
1997,16,Brevin Knight,0,178,78,3703,515,1239,93,277,591,741,0,438,780,298,13,404,323,1714,0,0
1997,17,Johnny Taylor,0,206,100,1869,534,1006,75,222,273,392,0,601,155,64,48,150,186,1416,0,0
1997,18,Chris Anstey,0,213,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,19,Scot Pollard,0,211,120,2754,425,774,1,1,358,535,0,850,59,103,218,193,339,1209,0,0
1997,20,Paul Grant,0,213,111,1949,284,570,0,2,160,229,0,389,46,26,87,158,254,728,0,0
1997,21,Anthony Parker,1,198,98,3603,524,1173,195,515,440,587,0,643,355,159,78,277,221,1683,0,1
1997,22,Ed Gray,0,190,95,2375,519,1230,127,421,321,415,0,275,149,126,18,191,217,1486,0,0
1997,23,Bobby Jackson,0,185,84,1784,306,716,59,192,195,248,0,332,207,108,15,137,169,866,0,0
1997,24,Rodrick Rhodes,0,198,102,3127,487,1138,128,378,457,634,0,458,379,204,49,331,336,1559,0,0
1997,25,John Thomas,0,206,120,2572,349,703,0,1,187,349,0,636,91,75,65,190,301,885,0,0
1997,26,Charles Smith,0,193,88,3783,737,1640,207,605,312,427,0,574,358,178,95,288,232,1993,0,0
1997,27,Jacque Vaughn,0,185,86,3807,384,837,105,274,334,472,0,373,804,160,15,351,280,1207,0,0
1997,28,Keith Booth,0,198,103,3872,589,1291,27,104,576,824,0,916,296,193,73,403,407,1781,0,0
1998,1,Michael Olowokandi,0,213,122,690,444,750,0,0,153,328,0,579,38,19,160,61,96,1041,0,1
1998,2,Mike Bibby,0,185,86,1110,360,789,144,369,197,270,0,215,375,160,14,100,77,1061,0,1
1998,3,Raef LaFrentz,0,211,109,2690,825,1486,13,35,403,566,0,1186,86,98,138,182,253,2066,0,1
1998,4,Antawn Jamison,1,203,101,2251,787,1364,8,27,392,635,0,1027,93,93,85,122,162,1974,1,1
1998,5,Vince Carter,1,198,100,1492,481,880,99,269,206,292,0,466,197,114,80,83,129,1267,1,1
1998,6,Robert Traylor,0,203,129,1393,496,877,0,1,218,400,0,745,133,103,97,152,185,1210,0,0
1998,7,Jason Williams,0,185,86,816,256,530,89,226,115,145,0,158,312,103,13,75,49,716,0,1
1998,8,Larry Hughes,0,196,83,0,224,540,42,145,180,260,0,162,77,69,13,0,0,670,0,1
1998,9,Dirk Nowitzki,1,213,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1998,10,Paul Pierce,1,201,107,1875,645,1341,108,304,370,531,0,676,236,147,98,188,180,1768,1,1
1998,11,Bonzi Wells,0,196,95,2697,913,1902,142,437,517,759,0,843,386,347,92,310,249,2485,0,1
1998,12,Michael Doleac,0,211,119,2242,513,1044,21,52,472,602,0,886,74,71,124,147,244,1519,0,0
1998,13,Keon Clark,0,211,100,816,225,406,10,27,118,185,0,375,51,25,138,74,93,578,0,0
