Draft,Pick,Player Name,IsSuccessful,Height,Weight,MP,FG,FGA,3P,3Pa,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,All Star,Starter3
1961,26,Doug Kistler,0,206,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,28,Chuck Osborne,0,198,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,Jerry Lucas,1,203,104,0,776,1243,0,0,438,564,0,1411,0,0,0,0,0,1990,1,1
1962,2,Dave DeBusschere,1,198,100,0,811,1917,0,0,363,593,0,1552,0,0,0,0,0,1985,1,1
1962,3,Bill McGill,0,206,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,4,Paul Hogue,0,206,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,5,Zelmo Beaty,1,206,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1962,6,Len Chappell,1,203,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1962,7,Wayne Hightower,1,203,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1962,8,Leroy Ellis,0,208,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,9,John Havlicek,1,196,92,0,513,1010,0,0,197,270,0,720,0,0,0,0,0,1223,1,1
1962,10,Terry Dischinger,1,201,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1962,11,John Rudometkin,0,198,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,12,Bob Duffy,0,190,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,13,Kevin Loughery,0,190,86,0,403,630,0,0,184,153,0,267,0,0,0,0,0,990,0,1
1962,14,Chet Walker,1,198,96,0,750,1359,0,0,475,720,0,1036,0,0,0,0,0,1975,1,1
1962,15,Bud Olsen,0,203,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,16,Hubie White,0,193,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,17,Gene Wiley,0,208,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,18,Jack Foley,0,190,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,19,Don Nelson,0,198,95,0,530,1045,0,0,462,687,0,784,0,0,0,0,0,1522,0,0
1962,20,Bobby Rascoe,0,193,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,21,Charlie Hardnett,0,203,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,23,Porter Meriwether,0,188,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,25,Dave Fedor,0,198,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,27,Jim Hadnot,0,208,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,28,Chico Vaughn,0,188,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1962,30,Jerry Grote,0,193,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,Tom Thacker,0,188,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,2,Art Heyman,0,196,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,3,Rod Thorn,0,193,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,4,Nate Thurmond,1,211,102,0,539,1251,0,0,278,439,0,1295,0,0,0,0,0,1356,1,1
1963,5,Eddie Miles,1,193,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1963,6,Gerry Ward,0,193,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,7,Tom Hoover,0,206,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,8,Roger Strickland,0,196,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,10,Jerry Harkness,0,188,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,11,Gus Johnson,1,198,104,0,188,438,0,0,62,105,0,466,0,0,0,0,0,438,1,1
1963,12,Gary Hill,0,193,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,14,Jim King,1,188,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1963,15,Leland Mitchell,0,193,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,17,Mel Gibson,0,190,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,23,Jimmy Rayl,0,188,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,25,Jerry Greenspan,0,196,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,1,George Wilson,0,203,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,2,Walt Hazzard,1,188,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1964,3,Jim Barnes,0,203,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,4,Joe Caldwell,1,196,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1964,5,Gary Bradds,0,203,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,6,Luke Jackson,1,206,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1964,7,Jeff Mullins,1,193,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1964,8,Barry Kramer,0,193,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,9,Mel Counts,0,213,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,10,Willis Reed,1,206,107,0,918,1537,0,0,444,600,0,1851,0,0,0,0,0,2280,1,1
1964,11,Les Hunter,1,201,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1964,12,Paul Silas,1,201,100,0,643,1584,0,0,375,637,0,1751,0,0,0,0,0,1661,1,1
1964,13,Ira Harge,0,206,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1964,14,Cotton Nash,0,196,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,15,Howard Komives,1,185,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1964,16,Bud Koper,0,198,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,18,Ron Bonham,0,196,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,20,Wali Jones,0,188,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,21,Jerry Sloan,1,196,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1964,22,Larry Jones,1,188,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1964,24,Arthur Becker,0,201,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1964,25,McCoy McLemore,0,201,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,26,Steve Courtin,0,185,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,27,John Thompson,0,208,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,28,Freddie Crawford,0,193,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,29,Jim Davis,0,206,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,1,Bill Buntin,0,201,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,2,Gail Goodrich,1,185,77,0,637,1338,0,0,416,593,0,415,0,0,0,0,0,1690,1,1
1965,3,Bill Bradley,1,196,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1965,4,Fred Hetzel,0,203,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,5,Rick Barry,1,201,93,0,816,1564,0,0,666,786,0,1274,0,0,0,0,0,2298,1,1
1965,6,Dave Stallworth,0,201,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,7,Jerry Sloan,1,196,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1965,8,Billy Cunningham,1,198,95,0,656,1387,0,0,397,632,0,1062,0,0,0,0,0,1709,1,1
1965,9,Jim Washington,0,198,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1965,10,Nate Bowman,0,208,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,12,Will Frazier,0,201,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,13,Dick Van Arsdale,1,196,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1965,14,Tom Van Arsdale,1,196,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1965,16,Jesse Branson,0,201,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,18,Flynn Robinson,0,185,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965,19,John Fairchild,0,203,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,20,Ron Watts,0,198,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,21,Keith Erickson,0,196,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,22,Barry Clemens,0,198,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,23,Ron Reed,0,196,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,25,Bob Weiss,0,188,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,27,Jon McGlocklin,1,196,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1965,28,Jim Caldwell,0,208,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,29,Toby Kimball,0,198,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,1,Cazzie Russell,1,196,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1966,2,Dave Bing,1,190,82,0,729,1473,0,0,425,556,0,786,0,0,0,0,0,1883,1,1
1966,3,Clyde Lee,1,208,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1966,4,Lou Hudson,1,196,95,0,565,1201,0,0,199,285,0,576,0,0,0,0,0,1329,1,1
1966,5,Jack Marin,1,201,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1966,6,Walt Wesley,0,211,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,7,Jerry Chambers,0,196,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,8,Jim Barnett,0,193,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,9,Matt Guokas,0,196,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,10,Dave Schellhase,0,190,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,11,Henry Akin,0,208,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,12,Dorie Murrey,0,203,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,13,Joe Ellis,0,198,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,14,Dick Snyder,0,196,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1966,15,Neil Johnson,0,201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1966,17,Hank Finkel,0,213,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,19,Bill Melchionni,1,185,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1966,20,Erwin Mueller,0,203,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,21,Stew Johnson,0,203,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1966,22,Ollie Darden,0,201,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,23,Stephen Chubin,0,188,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,24,Tommy Kron,0,196,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,26,Jim Ware,0,201,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,27,John Block,0,206,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1966,28,Gary Turner,0,201,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,29,Donnie Freeman,1,190,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1967,1,Jimmy Walker,1,190,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1967,2,Earl Monroe,1,190,84,0,1158,1358,0,0,619,754,0,596,0,0,0,0,0,2935,1,1
1967,3,Clem Haskins,0,190,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1967,4,Sonny Dove,0,201,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,5,Walt Frazier,1,193,91,0,353,750,0,0,178,237,0,531,0,0,0,0,0,884,1,1
1967,6,Al Tucker,0,203,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,7,Pat Riley,0,193,93,2856,590,1257,0,0,284,398,0,672,159,0,0,0,0,1464,0,0
1967,8,Tom Workman,0,201,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,9,Mel Daniels,1,206,100,0,594,1228,0,0,349,518,0,853,0,0,0,0,0,1537,1,1
1967,10,Dave Lattin,0,198,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,11,Mal Graham,0,185,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,12,Craig Raymond,0,211,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,13,Jimmy Jones,1,193,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1967,15,Byron Beck,1,206,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1967,16,Randolph Mahaffey,0,201,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1967,17,Phil Jackson,0,203,100,0,619,1214,0,0,470,637,0,1109,0,0,0,0,0,1708,0,0
1967,18,Bob Netolicky,1,206,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1967,19,Bob Rule,1,206,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1967,21,Darrell Hardy,0,201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,22,John Dickson,0,208,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,24,Gary Gregor,0,201,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,25,Bob Verga,0,185,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1967,26,Gary Gray,0,185,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,27,Bill Turner,0,201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,28,Sam Smith,0,201,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,29,Richard Moore,0,188,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,1,Elvin Hayes,1,206,107,3335,1215,2265,0,0,454,769,0,1602,0,0,0,0,0,2884,1,1
1968,2,Wes Unseld,1,201,111,0,630,1130,0,0,426,654,0,1551,0,0,0,0,0,1686,1,1
1968,3,Bob Kauffman,1,203,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1968,4,Tom Boerwinkle,0,213,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,5,Zaid Abdul-Aziz,0,206,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,6,Otto Moore,0,211,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,7,Charlie Paulk,0,203,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,8,Gary Gregor,0,201,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,9,Ron Williams,0,190,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,10,Bill Hosket,0,203,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,11,Bill Hewitt,0,201,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,12,Don Chaney,0,196,95,2675,491,1122,0,0,151,238,0,475,0,0,0,0,0,1133,0,0
1968,13,Skip Harlicka,0,185,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,14,Shaler Halimon,0,196,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,15,John Trapp,0,201,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,16,Art Harris,0,193,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,17,Loy Petersen,0,196,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,18,Bob Quick,0,196,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,20,Manny Leaks,1,203,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1968,21,Dick Cunningham,0,208,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,22,Gene Moore,0,206,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1968,23,Stu Lantz,1,190,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1968,25,Don Dee,0,203,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,26,Ron Nelson,0,188,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,27,Pat Frink,0,193,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,28,Fred Foster,0,196,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,29,Donald Sidle,0,203,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,30,Don May,0,193,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,1,Kareem Abdul-Jabbar,1,218,102,0,943,1476,0,0,439,699,0,1367,0,0,0,0,0,2325,1,1
1969,2,Neal Walk,0,208,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,3,Lucius Allen,0,188,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1969,4,Terry Driscoll,0,201,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,5,Larry Cannon,0,193,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,6,Bingo Smith,0,196,88,0,585,1238,0,0,198,266,0,729,0,0,0,0,0,1368,0,0
1969,7,Bob Portman,0,196,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,8,Herm Gilliam,0,190,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,9,Jo Jo White,1,190,86,0,536,1276,0,0,214,292,0,409,0,0,0,0,0,1286,1,1
1969,10,Butch Beard,1,190,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1969,11,John Warren,0,190,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,12,Willie McCarter,0,190,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,13,Bud Ogden,0,198,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,14,Mike Davis,0,190,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,15,Rick Roberson,1,206,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1969,16,Simmie Hill,0,201,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,17,Bob Greacen,0,201,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,18,Ronald Taylor,0,216,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,19,Willie Norwood,0,201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,20,Ken Spain,0,206,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,21,Bernie Williams,0,190,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,23,Johnny Baum,0,196,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,24,Gene Williams,0,201,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,25,Wally Anderzunas,0,201,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,26,Bill Bunting,0,203,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,27,Dick Garrett,0,190,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,29,Willie Scott,0,196,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
