Draft,Pick,Player Name,IsSuccessful,Height,Weight,MP,FG,FGA,3P,3Pa,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,All Star,Starter3
1988,11,Will Perdue,0,213,109,2338,519,856,0,0,243,392,0,708,137,32,163,158,238,1281,0,0
1988,12,Harvey Grant,0,203,88,2922,638,1188,3,15,256,359,0,829,125,100,69,118,236,1535,0,1
1988,13,Jeff Grayer,0,196,91,4438,974,1852,27,82,527,768,0,910,252,199,61,252,319,2502,0,0
1988,14,Dan Majerle,1,198,98,3383,790,1474,47,109,418,662,0,834,209,160,95,106,226,2045,1,1
1988,15,Gary Grant,0,190,84,4238,896,1696,77,167,353,447,0,455,731,300,29,430,367,2222,0,0
1988,16,Derrick Chievous,0,201,88,4268,893,1710,30,66,764,963,0,979,207,152,14,308,300,2580,0,0
1988,17,Eric Leckner,0,211,120,3808,753,1231,0,0,432,634,0,774,54,61,164,72,443,1938,0,0
1988,18,Ricky Berry,0,203,93,3213,651,1382,89,206,431,529,0,496,0,95,32,35,334,1822,0,0
1988,19,Rod Strickland,1,190,79,2880,571,1069,32,69,274,438,0,295,557,204,14,251,183,1448,0,1
1988,20,Kevin Edwards,1,190,86,2059,404,756,41,92,146,184,0,314,215,133,27,115,116,995,0,1
1988,21,Mark Bryant,0,206,111,3671,729,1398,2,3,446,633,0,912,87,88,111,261,381,1906,0,0
1988,22,Randolph Keys,0,201,88,3439,694,1458,32,109,206,295,0,723,113,125,74,164,386,1626,0,0
1988,23,Jerome Lane,0,198,104,2970,436,831,4,15,341,552,0,970,206,105,34,216,257,1217,0,0
1988,24,Brian Shaw,0,198,86,3191,388,894,44,116,187,257,0,640,540,127,26,302,257,1007,0,0
1988,25,David Rivers,0,183,77,4204,704,1593,67,165,583,717,0,393,586,201,11,0,280,2058,0,0
1988,26,Rolando Ferreira,0,216,109,1884,320,630,0,0,117,165,0,381,0,60,95,90,154,760,0,0
1988,27,Shelton Jones,0,206,95,3525,513,1029,0,0,347,465,0,747,0,84,111,226,234,1374,0,0
1988,28,Andrew Lang,1,211,111,2626,350,716,0,0,138,240,0,693,41,52,252,166,356,838,0,1
1988,29,Vinny Del Negro,1,193,84,2275,343,683,67,150,189,229,0,301,270,91,11,118,152,942,0,1
1988,30,Fennis Dembo,0,196,98,4545,823,1628,0,0,522,678,0,954,0,176,95,105,402,2311,0,0
1989,1,Pervis Ellison,0,206,95,4335,857,1486,1,3,428,623,0,1149,320,171,374,314,414,2143,0,0
1989,2,Danny Ferry,0,208,104,4307,810,1675,108,278,427,551,0,1003,506,169,71,396,394,2155,0,0
1989,3,Sean Elliott,1,203,93,4499,896,1750,140,307,623,786,0,808,451,103,38,373,243,2555,1,1
1989,4,Glen Rice,1,201,98,3989,1002,1761,135,281,303,380,0,859,274,102,40,246,254,2442,1,1
1989,5,J.R. Reid,0,206,112,2788,584,972,0,0,384,575,0,731,159,109,86,292,304,1552,0,0
1989,6,Stacey King,0,211,104,3025,758,1468,0,0,492,713,0,825,123,0,0,0,0,2008,0,0
1989,7,George McCloud,0,198,93,2842,529,1149,201,468,315,405,0,395,204,104,16,279,231,1574,0,0
1989,8,Randy White,0,203,109,3514,731,1235,23,54,462,671,0,1048,82,119,66,277,446,1947,0,0
1989,9,Tom Hammonds,0,206,98,4387,853,1506,1,3,374,467,0,885,169,59,72,263,279,2081,0,0
1989,10,Pooh Richardson,0,185,82,4297,600,1170,52,112,209,335,0,565,833,189,22,368,300,1461,0,1
1989,11,Nick Anderson,0,198,93,2034,485,877,26,72,176,268,0,502,125,94,60,116,139,1172,0,1
1989,12,Mookie Blaylock,1,183,82,2706,1025,2071,240,446,265,381,0,573,784,281,23,201,170,2555,1,1
1989,13,Michael Smith,0,208,102,0,886,1749,116,270,431,491,0,922,317,70,22,359,320,2319,0,0
1989,14,Tim Hardaway,1,183,79,3575,571,1179,69,196,375,522,0,321,563,262,25,249,297,1586,1,1
1989,15,Todd Lichti,0,193,93,4107,820,1525,112,235,584,695,0,652,304,156,26,301,276,2336,0,0
1989,16,Dana Barros,1,180,74,4435,824,1742,291,674,403,479,0,379,438,179,8,267,217,2342,1,1
1989,17,Shawn Kemp,1,208,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1989,18,B.J. Armstrong,1,188,79,3265,583,1185,136,307,403,485,0,258,517,152,9,255,157,1705,1,1
1989,19,Kenny Payne,0,203,88,2645,447,953,85,212,104,133,0,476,143,53,32,180,230,1083,0,0
1989,20,Jeff Sanders,0,203,102,3834,766,1415,0,0,329,476,0,893,175,87,101,336,359,1861,0,0
1989,21,Blue Edwards,1,193,91,1863,466,840,26,55,219,292,0,359,144,84,31,168,208,1177,0,1
1989,22,Byron Irvin,0,196,86,3141,540,1078,75,204,396,524,0,409,280,147,17,218,244,1551,0,0
1989,23,Roy Marble,0,198,86,3972,787,1359,26,76,516,707,0,668,288,173,15,307,306,2116,0,0
1989,24,Anthony Cook,0,206,93,4037,629,1094,0,1,332,515,0,861,86,97,278,187,258,1590,0,0
1989,25,John Morton,0,190,82,3435,538,1188,86,220,459,595,0,313,452,207,51,397,356,1621,0,0
1989,26,Vlade Divac,1,216,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1989,27,Kenny Battle,0,198,95,4112,811,1425,9,18,553,806,0,699,237,288,94,316,338,2184,0,0
1989,28,Sherman Douglas,0,183,82,4090,797,1482,69,208,397,571,0,299,960,235,12,410,231,2060,0,0
1989,29,Dyron Nix,0,201,95,3741,713,1385,0,0,412,583,0,944,0,138,142,276,305,1877,0,0
1989,30,Frank Kornet,0,206,102,2409,377,706,3,9,181,282,0,524,93,67,19,123,233,938,0,0
