epoch,acc,loss
0,0.23404255790754835,6.530550233861233
1,0.6728723452604831,0.7467955780473161
2,0.7872340377975018,0.545251902351354
3,0.7872340381145477,0.5433238967460521
4,0.7898936128996789,0.5333160011375204
5,0.7898936163871846,0.5416822717227834
6,0.795212763896648,0.5276452680217459
7,0.7952127599335731,0.5260496260003841
8,0.7925531895870858,0.5291428233080722
9,0.7925531880018559,0.5263655272887108
10,0.7925531887944709,0.5260195243865886
11,0.792553186416626,0.5343252759664616
12,0.7925531899041318,0.5249392142162678
13,0.7978723350357502,0.5177210006625095
14,0.7978723353527962,0.5216708879204507
15,0.7978723353527962,0.5145509666267861
16,0.7978723369380261,0.5270456911877115
17,0.797872338523256,0.5153597011528117
18,0.8005319141010021,0.510704211177344
19,0.7978723353527962,0.5195617995205077
20,0.7978723397914399,0.5081334603118136
21,0.8005319104549733,0.5089929406630233
22,0.800531914893617,0.5074751675128937
23,0.7978723382062101,0.5090829066615156
24,0.7952127646892628,0.513483113747962
25,0.795212763104033,0.5105114656084395
26,0.7978723397914399,0.5086228582770267
27,0.8005319120402031,0.5046006341246848
28,0.7978723350357502,0.5034381964422286
29,0.795212761835849,0.5044638345691752
30,0.7978723353527962,0.5083809051900468
31,0.8005319136254331,0.5045932085114591
32,0.8005319120402031,0.5011774085937662
33,0.792553185624011,0.5070799281622501
34,0.7872340393827316,0.5327683058666423
35,0.7925531867336719,0.5100162592022977
36,0.7952127642136939,0.5056892220485718
37,0.7952127634210789,0.5104732407217331
38,0.7978723353527962,0.5163235823683282
39,0.800531914893617,0.5022790548490718
40,0.8005319077600824,0.5040340068492484
41,0.8005319133083871,0.501672949800466
42,0.795212763104033,0.505528015262903
43,0.7952127654818778,0.5022181658510197
44,0.8005319117231572,0.4962766945679137
45,0.7925531927575457,0.5046926224802403
46,0.8005319117231572,0.5056601345856139
47,0.8005319093453124,0.5013816942401389
48,0.8005319112475883,0.4981873977057477
49,0.8005319117231572,0.49903472544665034
50,0.800531915210663,0.49612219655450357
51,0.8005319128328181,0.49235483568082467
52,0.7978723353527962,0.5014157581361051
53,0.8005319112475883,0.4943773517424756
54,0.8005319093453124,0.49424359963295306
55,0.7978723429618998,0.50581340507624
56,0.8005319141010021,0.4933178407397676
57,0.8005319133083871,0.5022947829454503
58,0.8005319136254331,0.4940050124646501
59,0.8005319104549733,0.4928410142818664
60,0.800531914893617,0.49390737022808257
61,0.800531916795893,0.49360007864046607
62,0.8005319104549733,0.4891906297428811
63,0.8031914868253343,0.48942179106017375
64,0.795212761518803,0.4994301951312004
65,0.8005319117231572,0.49271181915351686
66,0.8005319101379272,0.4942868203717343
67,0.8005319104549733,0.49060893320339793
68,0.8005319133083871,0.490824643839547
69,0.8005319101379272,0.49230485108304534
70,0.8005319101379272,0.4939064699760143
71,0.7872340412850075,0.501110536779495
72,0.7898936155945697,0.5243877800221138
73,0.795212761835849,0.50021379765995
74,0.7978723382062101,0.4966446208827039
75,0.795212763896648,0.49709306752428095
76,0.8005319133083871,0.487838459458757
77,0.8005319117231572,0.48798007708280644
78,0.8005319133083871,0.48864123946491705
79,0.8005319136254331,0.4856919505970275
80,0.8031914836548745,0.48638589109512087
81,0.7978723321823363,0.48787717283406157
82,0.803191491581024,0.4849860703057431
83,0.8031914847645354,0.48510408005181777
84,0.7819148910806534,0.5116936371047446
85,0.7978723337675663,0.4927123007463648
86,0.8005319104549733,0.4896174948266212
87,0.8031914852401043,0.4879015596940162
88,0.797872338523256,0.48548203104353965
89,0.8005319104549733,0.48454643334162995
90,0.8005319101379272,0.48290080585061235
91,0.795212763104033,0.4889905651674626
92,0.7952127642136939,0.4880380929309003
93,0.7925531867336719,0.49724562751485946
94,0.8005319183811228,0.485901757044361
95,0.8005319133083871,0.4851097968664575
96,0.803191482782998,0.4862225360851339
97,0.8031914855571504,0.48025649025085126
98,0.7952127662744928,0.4864027500945203
99,0.8058510603422814,0.4721825640410819
100,0.8031914884105642,0.4800284191014919
101,0.8085106378223034,0.470943429606392
102,0.800531914893617,0.48382831277682425
103,0.7898936152775237,0.49884932060190973
104,0.8005319096623583,0.4901086788703787
105,0.7952127665915387,0.4840714381413257
106,0.8005319125157722,0.4895949496867809
107,0.8031914860327193,0.4731547121513397
108,0.8085106322739987,0.4682782247186975
109,0.8058510559036377,0.4747385395334122
110,0.8031914839719204,0.4712219013971217
111,0.8085106357615045,0.469918993321505
112,0.7978723350357502,0.478740865007994
113,0.797872340108486,0.48744460528201244
114,0.8005319136254331,0.4823739319405657
115,0.7925531927575457,0.48513752832374674
116,0.8031914855571504,0.4850810854992968
117,0.797872340108486,0.4812221219565006
118,0.8005319156862319,0.4762392154240862
119,0.8111702076932217,0.4705628771731194
120,0.8058510614519424,0.47219398990273476
121,0.7978723334505203,0.4861080086928733
122,0.8058510587570515,0.48701739002098426
123,0.8085106362370734,0.470193928622819
124,0.8058510587570515,0.4740832947353099
125,0.8085106357615045,0.4668231909262373
126,0.8031914884105642,0.4719644309358394
127,0.8058510574888675,0.47046124348615076
128,0.8058510587570515,0.47643777601262355
129,0.8058510622445573,0.46529791630963063
130,0.8085106349688895,0.46127335283350435
131,0.8058510622445573,0.46151514105657315
132,0.8005319136254331,0.4659679276036455
133,0.8138297843806287,0.4635928954057237
134,0.8058510622445573,0.46715329286265883
135,0.8111702073761757,0.4593847242600106
136,0.8085106338592286,0.4570200961638004
137,0.8138297843806287,0.4578856351052193
138,0.8164893607509897,0.4548671960513643
139,0.8138297859658586,0.454982312198015
140,0.8085106325910446,0.4546416301993614
141,0.813829778832324,0.4532469411955235
142,0.8085106354444584,0.46091662830811864
143,0.8138297840635828,0.458703145939619
144,0.8058510587570515,0.45907861224197327
145,0.8058510622445573,0.46487605207143945
146,0.7978723382062101,0.5223664218123923
147,0.7898936144849087,0.501912931099217
148,0.8058510559036377,0.4982914047196825
149,0.8005319125157722,0.49586830969820633
150,0.8031914871423802,0.48159201625496784
151,0.8058510606593274,0.4821169266992427
152,0.7952127634210789,0.4874738763145944
153,0.8031914868253343,0.4816803554112607
154,0.8058510611348964,0.48185804953917544
155,0.8058510622445573,0.48886954645685693
156,0.8058510559036377,0.48407370842834735
157,0.8031914855571504,0.48076333525650045
158,0.8005319117231572,0.4787240461941729
159,0.8085106370296884,0.47137655278152607
160,0.8111702076932217,0.45868887102350275
161,0.8085106322739987,0.45565485272635803
162,0.8111702073761757,0.4621928304909392
163,0.8058510635127413,0.4577772690260664
164,0.8111702061079918,0.4580756387812026
165,0.816489356312346,0.4563976518334226
166,0.8058510587570515,0.45841711490078174
167,0.8031914887276101,0.4636156025560612
168,0.8085106362370734,0.457988237763973
169,0.8085106338592286,0.45521750332827265
170,0.8111702073761757,0.4521132048932796
171,0.811170202620486,0.45362310816949986
172,0.8111702089614057,0.4570839321835244
173,0.8111702089614057,0.45157129380931244
174,0.8111702089614057,0.45479739393959656
175,0.8138297827953987,0.45573790276304205
176,0.8058510650979712,0.4515205526605566
177,0.8138297875510886,0.4513056849704144
178,0.8138297824783528,0.44901847340008044
179,0.8111702108636816,0.4532640467774361
180,0.8111702105466355,0.4525900843771214
181,0.8085106357615045,0.45313317495140626
182,0.8111702092784516,0.4505975812356523
183,0.8085106354444584,0.4513065830824223
184,0.8058510635127413,0.45872183754406076
185,0.8085106354444584,0.45057163569838443
186,0.8138297827953987,0.44908289254662836
187,0.813829778039709,0.44745610503757255
188,0.8138297827953987,0.44980663370261803
189,0.8138297808931229,0.4463707926742574
190,0.8111702092784516,0.4447330226130942
191,0.8111702105466355,0.4482259144015769
192,0.8058510619275113,0.4617082882434764
193,0.8085106370296884,0.46199036667004545
194,0.8085106310058148,0.4556065575873598
195,0.8138297843806287,0.4485725995073927
196,0.8085106341762746,0.4494832511594955
