epoch,acc,loss
0,0.266968332467,8.71895146046
1,0.339366523187,2.77873910175
2,0.683257919901,0.683959321873
3,0.751131228192,0.606667421792
4,0.737556563244,0.610966999033
5,0.746606337539,0.593347193159
6,0.746606334842,0.605409620844
7,0.746606337539,0.590800710933
8,0.746606335111,0.587114186174
9,0.751131219022,0.596601114554
10,0.751131224416,0.578725898832
11,0.746606333763,0.580467178676
12,0.755656106979,0.584706781811
13,0.755656101585,0.569815744911
14,0.755656106979,0.576053635162
15,0.755656104282,0.565539938832
16,0.755656108058,0.590847338487
17,0.751131221719,0.572995250649
18,0.755656108058,0.576435905776
19,0.755656109676,0.577640712261
20,0.760180997363,0.567493598116
21,0.755656104282,0.575794189562
22,0.760180998981,0.599745159235
23,0.751131217404,0.572746892051
24,0.760180992239,0.579111344135
25,0.760180989542,0.57226157984
26,0.760180994936,0.57208479651
27,0.760180994936,0.560614934941
28,0.76018100033,0.557895056533
29,0.760180996015,0.557580771759
30,0.760180989542,0.560527327508
31,0.760180989542,0.552718454087
32,0.755656110755,0.559760483412
33,0.760180989272,0.584330930429
34,0.760180997633,0.554910334527
35,0.760181001409,0.558412789489
36,0.760180992913,0.557414572433
37,0.755656109676,0.553717067002
38,0.760180992239,0.559005716942
39,0.755656099967,0.565279093668
40,0.751131219022,0.564936288611
41,0.746606329717,0.565761817796
42,0.755656110755,0.562320568982
43,0.760180996284,0.566158463917
44,0.755656106979,0.560603383979
45,0.760180992239,0.551117906878
46,0.760180994936,0.555838978803
47,0.755656112373,0.554765521131
48,0.755656108328,0.561368113594
49,0.760180994936,0.570404397551
50,0.755656105631,0.555742576988
51,0.760180994936,0.553553614411
52,0.755656104282,0.579354848527
53,0.760180997363,0.553353371933
54,0.760180994936,0.558961515193
55,0.755656110755,0.557225054206
56,0.755656108328,0.567594789811
57,0.755656109406,0.570398131107
58,0.760180992239,0.55639423666
59,0.76018099089,0.544857250215
60,0.764705885589,0.564814459684
61,0.760180998712,0.549146792468
62,0.764705880195,0.555398533517
63,0.764705880195,0.548537674263
64,0.764705881274,0.54449041235
65,0.760180994936,0.554689732477
66,0.764705880195,0.550569470652
67,0.760180992239,0.551924863957
68,0.746606333763,0.560457812445
69,0.760180997633,0.546529564787
70,0.760180993317,0.548111503885
71,0.760180992239,0.562236100435
72,0.760180992239,0.549526210015
73,0.76470587615,0.545152172379
74,0.76018100033,0.551590690246
75,0.760180992239,0.555573443886
76,0.764705880195,0.5478908247
77,0.760180993587,0.54880283483
78,0.760180997633,0.555232696808
79,0.764705884241,0.54652381658
80,0.760180992239,0.552830891776
81,0.760180989542,0.540143060334
82,0.760180997633,0.545253011166
83,0.764705884241,0.544299807888
84,0.760180992239,0.54798214859
85,0.760180994936,0.551469734891
86,0.755656102933,0.549420237811
87,0.760180997363,0.544463602936
88,0.760180994936,0.59883211425
89,0.755656108058,0.550497379643
90,0.755656102664,0.5609253413
91,0.760180994936,0.551000676948
92,0.755656106979,0.56010693069
93,0.7420814512,0.567876263846
94,0.746606333493,0.560132693921
95,0.755656109676,0.549703548667
96,0.76018099062,0.550920746445
97,0.751131221719,0.580592512275
98,0.760180993587,0.556888428883
99,0.755656104282,0.547470019818
100,0.760180992239,0.546416524039
101,0.760180992239,0.544892630831
102,0.755656109676,0.54934907944
103,0.755656109676,0.546819137772
