	Away Shooting Percentage	Away Team	Home Shooting Percentage	Home Team
256	0.4375	ATL	0.512195121951	SAS
257	0.358974358974	CHA	0.469879518072	WAS
258	0.549450549451	DEN	0.435897435897	SAC
259	0.475	IND	0.4	CHI
260	0.425287356322	LAC	0.484848484848	LAL
261	0.521126760563	MIA	0.5	DET
262	0.428571428571	MIL	0.408602150538	HOU
263	0.441558441558	MIN	0.410526315789	DAL
264	0.451219512195	NJN	0.443037974684	PHI
265	0.466666666667	NOH	0.53125	OKC
266	0.421052631579	NYK	0.435897435897	CLE
267	0.409638554217	POR	0.518987341772	GSW
268	0.447916666667	TOR	0.433333333333	UTA
269	0.465753424658	BOS	0.379746835443	ORL
270	0.357142857143	MEM	0.486111111111	LAC
271	0.487804878049	ATL	0.408602150538	DET
272	0.385714285714	CHA	0.448717948718	PHI
273	0.35	IND	0.457831325301	BOS
274	0.423913043478	MIL	0.455555555556	CHI
275	0.455696202532	NJN	0.469135802469	CLE
276	0.357142857143	NYK	0.4625	MIA
277	0.477272727273	OKC	0.471264367816	GSW
278	0.393442622951	ORL	0.506172839506	NOH
279	0.371794871795	PHX	0.472527472527	POR
280	0.413333333333	SAS	0.439024390244	MIN
281	0.390243902439	TOR	0.457142857143	DEN
282	0.464285714286	UTA	0.548780487805	DAL
283	0.363636363636	WAS	0.422222222222	HOU
284	0.349397590361	DET	0.487179487179	PHI
285	0.439024390244	LAL	0.5	MIL
286	0.434210526316	MEM	0.363636363636	PHX
287	0.38202247191	NYK	0.493506493506	HOU
288	0.4625	SAC	0.443037974684	UTA
289	0.526315789474	WAS	0.469879518072	CHA
290	0.444444444444	ATL	0.369863013699	NOH
291	0.432098765432	CHI	0.410256410256	MIA
292	0.430379746835	CLE	0.521739130435	BOS
293	0.511363636364	IND	0.484375	ORL
294	0.453488372093	LAC	0.494117647059	DEN
295	0.506329113924	LAL	0.384615384615	MIN
296	0.414893617021	SAS	0.44	DAL
297	0.514705882353	TOR	0.364864864865	NJN
298	0.453333333333	CHI	0.402173913043	WAS
299	0.551724137931	DAL	0.4375	PHX
300	0.385542168675	DET	0.514285714286	MIL
301	0.581081081081	MIN	0.470588235294	HOU
302	0.533333333333	NOH	0.551282051282	MIA
303	0.487179487179	OKC	0.5625	LAC
304	0.333333333333	ORL	0.375	PHI
305	0.4625	POR	0.380952380952	UTA
306	0.4	SAS	0.369863013699	MEM
307	0.5125	ATL	0.369863013699	TOR
308	0.506849315068	BOS	0.453333333333	CLE
309	0.348314606742	CHA	0.552631578947	LAL
310	0.4375	DEN	0.383720930233	MEM
311	0.450704225352	DET	0.6	NYK
312	0.472972972973	NJN	0.520547945205	IND
313	0.426829268293	SAC	0.406593406593	GSW
314	0.325	CHA	0.55	POR
315	0.432432432432	CHI	0.47619047619	PHI
316	0.487804878049	DET	0.481012658228	NJN
317	0.455696202532	HOU	0.460526315789	SAS
318	0.452380952381	IND	0.373626373626	MIN
319	0.48275862069	LAC	0.469135802469	UTA
320	0.465753424658	MIA	0.443181818182	MIL
321	0.407407407407	OKC	0.357142857143	DAL
322	0.525641025641	PHX	0.519480519481	NOH
323	0.342465753425	TOR	0.52	BOS
324	0.45652173913	WAS	0.452054794521	ORL
325	0.527027027027	CHI	0.488888888889	NYK
326	0.534246575342	DEN	0.458823529412	LAC
327	0.482352941176	MEM	0.44	ATL
328	0.445945945946	NOH	0.459459459459	SAS
329	0.454545454545	POR	0.447368421053	SAC
330	0.455696202532	UTA	0.46875	GSW
331	0.366666666667	CLE	0.425	ORL
332	0.425287356322	IND	0.421686746988	DAL
333	0.474358974359	LAL	0.44	DEN
334	0.425287356322	MEM	0.478873239437	OKC
335	0.519480519481	MIA	0.395061728395	PHI
336	0.351351351351	MIL	0.41975308642	DET
337	0.439024390244	MIN	0.441860465116	NJN
338	0.425	NYK	0.407894736842	BOS
339	0.409638554217	PHX	0.438202247191	HOU
340	0.379310344828	WAS	0.451612903226	TOR
341	0.44	CHA	0.4	PHX
342	0.533333333333	CHI	0.397849462366	MIL
343	0.477611940299	DAL	0.397849462366	CLE
344	0.443037974684	DEN	0.53488372093	POR
345	0.433333333333	GSW	0.438775510204	SAC
346	0.428571428571	HOU	0.451219512195	MIN
347	0.542168674699	LAC	0.375	WAS
348	0.386666666667	LAL	0.448275862069	UTA
349	0.416666666667	NJN	0.44578313253	NYK
350	0.472222222222	NOH	0.448717948718	DET
351	0.467532467532	OKC	0.420454545455	SAS
352	0.402777777778	ORL	0.341176470588	IND
353	0.5	PHI	0.432432432432	ATL
354	0.367816091954	MEM	0.493150684932	BOS
355	0.430379746835	TOR	0.449275362319	MIA
356	0.555555555556	CHI	0.405063291139	NJN
357	0.432098765432	HOU	0.435897435897	DEN
358	0.439024390244	LAC	0.46511627907	ORL
359	0.41975308642	LAL	0.469135802469	PHI
360	0.452631578947	OKC	0.422680412371	POR
361	0.518987341772	PHX	0.392857142857	ATL
362	0.474358974359	SAC	0.41975308642	NOH
363	0.465753424658	SAS	0.373493975904	MEM
364	0.4	TOR	0.4875	WAS
365	0.434210526316	UTA	0.479452054795	NYK
366	0.450704225352	CHA	0.506172839506	BOS
367	0.390243902439	CLE	0.464285714286	MIA
368	0.52380952381	OKC	0.55	GSW
369	0.478723404255	PHX	0.481481481481	MIL
370	0.378048780488	SAC	0.405063291139	MIN
371	0.474358974359	UTA	0.471264367816	IND
372	0.458823529412	CHI	0.373333333333	NOH
373	0.488888888889	DAL	0.458333333333	DEN
374	0.534246575342	DET	0.423076923077	NJN
375	0.525641025641	HOU	0.472972972973	POR
376	0.44	IND	0.460526315789	ATL
377	0.410256410256	LAC	0.507042253521	CLE
378	0.473684210526	MIA	0.421686746988	ORL
