name, isSucessful, height, weight, wing_span, minutes_played, FG, FGA, 3P, 3PA, FT, FTA, ORB, TRB, AST, STL, BLK, TOV, PF, PTS
Karl-Anthony Towns, 1, 213, 110, 222, 822, 145, 256, 2, 8, 109, 134, 92, 261, 44, 18, 88, 53, 115, 401
D'Angelo Russell,
